Price,Store ID,UPC,Banner,Region
16.16,12837,599052834,Walmart,New York
7.75,12837,489000444,Walmart,New York
36.24,12837,243785066,Walmart,New York
36.8,12837,842306029,Walmart,New York
17.56,12837,441168504,Walmart,New York
26.16,12837,45509167,Walmart,New York
19.85,12837,236968723,Walmart,New York
42.25,12837,606279907,Walmart,New York
2.95,12837,622287285,Walmart,New York
50.75,12837,15052612,Walmart,New York
23.75,12837,966125119,Walmart,New York
6.37,12837,296821950,Walmart,New York
24.62,12837,505693127,Walmart,New York
48.45,12837,441947799,Walmart,New York
33.25,12837,109076038,Walmart,New York
12.32,12837,60042797,Walmart,New York
42.66,12837,323385020,Walmart,New York
31.05,12837,965083187,Walmart,New York
42.16,12837,581614281,Walmart,New York
27.64,12837,716383928,Walmart,New York
25.02,12837,352180692,Walmart,New York
52.52,12837,357064541,Walmart,New York
2.55,12837,86858655,Walmart,New York
41.72,12837,544719559,Walmart,New York
7.1,12837,832037986,Walmart,New York
10.44,12837,849299370,Walmart,New York
6.42,12837,227635624,Walmart,New York
23.14,12837,912415151,Walmart,New York
28.35,12837,300970093,Walmart,New York
32.24,12837,637601085,Walmart,New York
35.94,12837,757501813,Walmart,New York
53.0,12837,27866264,Walmart,New York
27.41,12837,171858013,Walmart,New York
48.77,12837,801329171,Walmart,New York
30.45,12837,698510708,Walmart,New York
55.53,12837,160430177,Walmart,New York
52.86,12837,714138116,Walmart,New York
2.85,12837,421047592,Walmart,New York
1.83,12837,526328901,Walmart,New York
41.33,12837,173173585,Walmart,New York
35.8,12837,303748850,Walmart,New York
15.27,12837,418444428,Walmart,New York
3.0,12837,69037528,Walmart,New York
1.33,12837,643896037,Walmart,New York
18.73,12837,124052151,Walmart,New York
38.34,12837,827631041,Walmart,New York
31.31,12837,829968022,Walmart,New York
9.44,12837,256906423,Walmart,New York
51.71,12837,966807089,Walmart,New York
33.31,12837,81927167,Walmart,New York
6.44,12837,458350008,Walmart,New York
48.52,12837,405684153,Walmart,New York
37.23,12837,514912132,Walmart,New York
14.73,12837,923891080,Walmart,New York
12.44,12837,575714399,Walmart,New York
54.61,12837,353626798,Walmart,New York
37.37,12837,808274867,Walmart,New York
52.6,12837,144644625,Walmart,New York
25.11,12837,401436440,Walmart,New York
19.85,12837,277394644,Walmart,New York
13.63,12837,339400596,Walmart,New York
31.63,12837,599921977,Walmart,New York
31.53,12837,743414051,Walmart,New York
13.95,12837,434688119,Walmart,New York
18.2,12837,585091176,Walmart,New York
15.72,12837,386428225,Walmart,New York
14.61,12837,702868026,Walmart,New York
17.72,12837,817162115,Walmart,New York
23.02,12837,99583114,Walmart,New York
41.06,12837,790347148,Walmart,New York
46.22,12837,506754007,Walmart,New York
33.82,12837,301161010,Walmart,New York
55.77,12837,981510405,Walmart,New York
55.94,12837,768879663,Walmart,New York
51.87,12837,350639776,Walmart,New York
39.22,12837,700311165,Walmart,New York
18.14,12837,543464804,Walmart,New York
55.15,12837,456113225,Walmart,New York
28.42,12837,228431403,Walmart,New York
27.84,12837,430094535,Walmart,New York
49.31,12837,242277190,Walmart,New York
13.07,12837,762977091,Walmart,New York
25.35,12837,574404121,Walmart,New York
42.07,12837,992125856,Walmart,New York
48.75,12837,854689154,Walmart,New York
1.27,12837,372268051,Walmart,New York
12.55,12837,252888653,Walmart,New York
46.91,12837,48013704,Walmart,New York
56.15,12837,715494692,Walmart,New York
12.74,12837,375993782,Walmart,New York
37.83,12837,864892235,Walmart,New York
8.16,12837,27595398,Walmart,New York
5.73,12837,866698043,Walmart,New York
23.45,12837,376153383,Walmart,New York
19.5,12837,58785197,Walmart,New York
25.77,12837,397250295,Walmart,New York
35.96,12837,222633181,Walmart,New York
34.2,12837,376851918,Walmart,New York
15.53,12837,537045183,Walmart,New York
36.72,12837,709096794,Walmart,New York
12.02,12837,93351329,Walmart,New York
13.86,12837,789986401,Walmart,New York
54.1,12837,692276824,Walmart,New York
48.54,12837,457695472,Walmart,New York
12.74,12837,278001228,Walmart,New York
44.9,12837,698731992,Walmart,New York
41.73,12837,981197816,Walmart,New York
49.44,12837,952287274,Walmart,New York
10.94,12837,373413450,Walmart,New York
5.11,12837,22132676,Walmart,New York
9.23,12837,905792642,Walmart,New York
8.16,12837,226008184,Walmart,New York
38.87,12837,187405236,Walmart,New York
40.7,12837,690308756,Walmart,New York
45.36,12837,477539026,Walmart,New York
42.87,12837,325836526,Walmart,New York
41.05,12837,174429227,Walmart,New York
29.06,12837,56176612,Walmart,New York
15.45,12837,446836510,Walmart,New York
3.01,12837,44053660,Walmart,New York
29.17,12837,962019991,Walmart,New York
17.96,12837,213048650,Walmart,New York
1.37,12837,509116779,Walmart,New York
16.44,12837,726593797,Walmart,New York
14.3,12837,306887951,Walmart,New York
40.81,12837,189565540,Walmart,New York
34.86,12837,321012038,Walmart,New York
30.81,12837,240924482,Walmart,New York
43.72,12837,223905761,Walmart,New York
32.84,12837,980564443,Walmart,New York
14.1,12837,763083923,Walmart,New York
26.55,12837,927879675,Walmart,New York
54.3,12837,254804864,Walmart,New York
38.66,12837,74029795,Walmart,New York
38.52,12837,853687097,Walmart,New York
18.26,12837,745216676,Walmart,New York
28.37,12837,812183948,Walmart,New York
17.64,12837,876226151,Walmart,New York
40.34,12837,842621232,Walmart,New York
16.45,12837,234033889,Walmart,New York
48.11,12837,702065059,Walmart,New York
40.17,12837,340260209,Walmart,New York
35.41,12837,827898456,Walmart,New York
13.36,12837,458313112,Walmart,New York
28.83,12837,696954302,Walmart,New York
43.83,12837,43366358,Walmart,New York
6.05,12837,311625369,Walmart,New York
44.75,12837,363461563,Walmart,New York
46.92,12837,963858888,Walmart,New York
18.16,12837,312567137,Walmart,New York
23.06,12837,360754991,Walmart,New York
21.26,12837,105664025,Walmart,New York
52.24,12837,218294289,Walmart,New York
44.07,12837,817674221,Walmart,New York
20.75,12837,690451660,Walmart,New York
18.8,12837,94769945,Walmart,New York
23.94,12837,388197861,Walmart,New York
40.17,12837,514730047,Walmart,New York
38.23,12837,541944658,Walmart,New York
22.37,12837,399409590,Walmart,New York
34.72,12837,574686428,Walmart,New York
34.33,12837,90756884,Walmart,New York
15.35,12837,215480572,Walmart,New York
5.92,12837,598589918,Walmart,New York
16.8,12837,538593323,Walmart,New York
52.42,12837,917901226,Walmart,New York
40.84,12837,836742374,Walmart,New York
17.8,12837,723906184,Walmart,New York
50.33,12837,545319478,Walmart,New York
12.83,12837,929137671,Walmart,New York
21.7,12837,645331356,Walmart,New York
3.42,12837,165526080,Walmart,New York
30.71,12837,545133835,Walmart,New York
48.32,12837,534500231,Walmart,New York
25.33,12837,200282631,Walmart,New York
29.15,12837,327660050,Walmart,New York
27.57,12837,653798822,Walmart,New York
47.63,12837,451469731,Walmart,New York
0.84,12837,557637639,Walmart,New York
18.9,12837,698832542,Walmart,New York
38.83,12837,332996724,Walmart,New York
2.95,12837,651936351,Walmart,New York
49.27,12837,300702726,Walmart,New York
49.52,12837,131820869,Walmart,New York
34.55,12837,161725486,Walmart,New York
46.35,12837,742030365,Walmart,New York
18.02,12837,113921219,Walmart,New York
9.77,12837,477240979,Walmart,New York
7.41,12837,60193187,Walmart,New York
24.75,12837,882672998,Walmart,New York
20.8,12837,569684083,Walmart,New York
35.42,12837,387431034,Walmart,New York
4.66,12837,649976289,Walmart,New York
18.97,12837,557031026,Walmart,New York
32.41,12837,939282782,Walmart,New York
35.32,12837,503966459,Walmart,New York
44.72,12837,494020899,Walmart,New York
1.91,12837,226080317,Walmart,New York
51.0,12837,432934258,Walmart,New York
3.55,12837,205698731,Walmart,New York
53.16,12837,506238955,Walmart,New York
17.26,12837,48258595,Walmart,New York
34.82,12837,768547166,Walmart,New York
12.14,12837,426909634,Walmart,New York
40.01,12837,52851370,Walmart,New York
40.54,12837,865020811,Walmart,New York
43.41,12837,442236507,Walmart,New York
53.22,12837,995798889,Walmart,New York
31.11,12837,454788216,Walmart,New York
49.16,12837,441404447,Walmart,New York
35.82,12837,509419735,Walmart,New York
3.31,12837,376311065,Walmart,New York
48.24,12837,466810890,Walmart,New York
29.26,12837,349132748,Walmart,New York
0.92,12837,499640947,Walmart,New York
37.84,12837,479749486,Walmart,New York
44.76,12837,162356142,Walmart,New York
36.93,12837,536411687,Walmart,New York
47.81,12837,932170886,Walmart,New York
17.97,12837,927693101,Walmart,New York
7.94,12837,93696286,Walmart,New York
7.75,12837,196407931,Walmart,New York
16.8,12837,870721732,Walmart,New York
46.67,12837,22976162,Walmart,New York
19.1,12837,929338551,Walmart,New York
31.72,12837,373656227,Walmart,New York
5.02,12837,16999755,Walmart,New York
47.31,12837,300705072,Walmart,New York
53.26,12837,70124770,Walmart,New York
1.87,12837,888354959,Walmart,New York
14.6,12837,907400779,Walmart,New York
1.54,12837,694468735,Walmart,New York
16.64,12837,363663062,Walmart,New York
4.06,12837,484526970,Walmart,New York
45.66,12837,169472387,Walmart,New York
23.06,12837,365630841,Walmart,New York
50.25,12837,305207870,Walmart,New York
0.94,12837,278739906,Walmart,New York
50.7,12837,731963540,Walmart,New York
25.3,12837,400625108,Walmart,New York
39.13,12837,676274385,Walmart,New York
3.4,12837,798625113,Walmart,New York
15.35,12837,740153739,Walmart,New York
52.53,12837,65837987,Walmart,New York
7.4,12837,737000536,Walmart,New York
22.63,12837,73570156,Walmart,New York
5.02,12837,363196884,Walmart,New York
49.45,12837,298650567,Walmart,New York
0.85,12837,604272498,Walmart,New York
51.9,12837,470178735,Walmart,New York
10.34,12837,62068892,Walmart,New York
36.94,12837,443127155,Walmart,New York
42.25,12837,549873373,Walmart,New York
44.82,12837,393028851,Walmart,New York
18.86,12837,26132370,Walmart,New York
48.91,12837,917100992,Walmart,New York
31.52,12837,959211839,Walmart,New York
22.65,12837,262051609,Walmart,New York
31.2,12837,240879755,Walmart,New York
25.02,12837,488091787,Walmart,New York
52.44,12837,582451335,Walmart,New York
19.85,12837,631749882,Walmart,New York
10.43,12837,358265858,Walmart,New York
50.44,12837,955026913,Walmart,New York
34.92,12837,583297806,Walmart,New York
22.3,12837,612864775,Walmart,New York
28.11,12837,500505797,Walmart,New York
13.7,12837,574169049,Walmart,New York
36.84,12837,292740862,Walmart,New York
55.25,12837,492209870,Walmart,New York
28.84,12837,165559469,Walmart,New York
49.07,12837,304468559,Walmart,New York
15.63,12837,962420701,Walmart,New York
22.83,12837,126967843,Walmart,New York
27.01,12837,416414679,Walmart,New York
16.15,12837,496444498,Walmart,New York
38.01,12837,414105716,Walmart,New York
4.93,12837,68034486,Walmart,New York
48.63,12837,768900012,Walmart,New York
51.66,12837,88576101,Walmart,New York
6.72,12837,744228999,Walmart,New York
6.51,12837,838729004,Walmart,New York
29.65,12837,526212256,Walmart,New York
28.17,12837,327470693,Walmart,New York
45.36,12837,337353166,Walmart,New York
44.87,12837,394331468,Walmart,New York
12.36,12837,77045464,Walmart,New York
46.46,12837,685061388,Walmart,New York
21.26,12837,812817987,Walmart,New York
28.45,12837,375916960,Walmart,New York
25.71,12837,19982129,Walmart,New York
39.97,12837,193724353,Walmart,New York
34.45,12837,392781848,Walmart,New York
56.01,12837,421176959,Walmart,New York
38.02,12837,365185443,Walmart,New York
7.56,12837,555173446,Walmart,New York
23.06,12837,47158754,Walmart,New York
46.53,12837,311149036,Walmart,New York
33.31,12837,860167579,Walmart,New York
38.84,12837,583814806,Walmart,New York
30.21,12837,476935693,Walmart,New York
35.34,12837,988776021,Walmart,New York
15.14,12837,805082512,Walmart,New York
18.31,12837,517769564,Walmart,New York
40.37,12837,938758588,Walmart,New York
48.52,12837,438682627,Walmart,New York
3.7,12837,554693845,Walmart,New York
17.24,12837,766810433,Walmart,New York
7.25,12837,381867389,Walmart,New York
23.13,12837,891797170,Walmart,New York
48.44,12837,426540728,Walmart,New York
38.95,12837,311513952,Walmart,New York
50.9,12837,284293391,Walmart,New York
52.62,12837,987411986,Walmart,New York
23.05,12837,576244412,Walmart,New York
17.05,12837,24764365,Walmart,New York
43.4,12837,791901779,Walmart,New York
45.56,12837,887149013,Walmart,New York
38.3,12837,866416138,Walmart,New York
6.55,12837,647962512,Walmart,New York
36.93,12837,514293895,Walmart,New York
31.8,12837,842968031,Walmart,New York
7.14,12837,234070455,Walmart,New York
38.86,12837,870309366,Walmart,New York
39.63,12837,831639757,Walmart,New York
32.66,12837,992105314,Walmart,New York
9.04,12837,579355486,Walmart,New York
3.37,12837,16829288,Walmart,New York
54.95,12837,377365657,Walmart,New York
30.42,12837,468699741,Walmart,New York
51.35,12837,827980895,Walmart,New York
26.81,12837,472559312,Walmart,New York
14.44,12837,667968672,Walmart,New York
14.0,12837,650943158,Walmart,New York
7.01,12837,477638150,Walmart,New York
35.26,12837,221349675,Walmart,New York
31.34,12837,244294577,Walmart,New York
53.62,12837,162045248,Walmart,New York
21.17,12837,612017146,Walmart,New York
25.26,12837,840138489,Walmart,New York
16.66,12837,708930835,Walmart,New York
24.23,12837,507203618,Walmart,New York
42.02,12837,546802474,Walmart,New York
47.41,12837,200253393,Walmart,New York
46.67,12837,35072231,Walmart,New York
34.77,12837,596626474,Walmart,New York
36.1,12837,250622702,Walmart,New York
8.26,12837,127887048,Walmart,New York
19.42,12837,361981249,Walmart,New York
15.87,12837,917211564,Walmart,New York
10.17,12837,708247357,Walmart,New York
19.55,12837,888713764,Walmart,New York
51.73,12837,629512894,Walmart,New York
24.1,12837,186497742,Walmart,New York
43.27,12837,620047925,Walmart,New York
53.82,12837,266788198,Walmart,New York
